"11009098";"Municipal";"E.M.E.F.R. ADOLFO LUTZ ";"Rural";"1100130"
"11037423";"Municipal";"E.M.E.F.R. NELSON MANDELA ";"Rural";"1100130"
"11038101";"Municipal";"E.M.E.F.R. CARLOS CHAGAS ";"Rural";"1100130"
"11042109";"Municipal";"E.M.E.F.R. PABLO PICASSO ";"Rural";"1100130"
"11042125";"Municipal";"E.M.E.F.R. RACHEL DE QUEIROZ ";"Rural";"1100130"
"11042150";"Municipal";"E.M.E.F.R. JORGE ANDRADE ";"Rural";"1100130"
"11042206";"Municipal";"E.M.E.F.R. GRACILIANO RAMOS ";"Rural";"1100130"
"11042214";"Municipal";"E.M.E.F.R. CHICO MENDES ";"Rural";"1100130"
"11042222";"Municipal";"E.M.E.F.R. NELSON RODRIGUES ";"Rural";"1100130"
"11043121";"Municipal";"E.M.E.F.R. LUIZ GONZAGA ";"Rural";"1100130"
"11043172";"Municipal";"EPMEFM ONOFRE DIAS LOPES ";"Rural";"1100130"
"11043180";"Municipal";"EPMEFM TOM JOBIM ";"Rural";"1100130"
"11043199";"Municipal";"EPMEFM FERNANDA MONTENEGRO ";"Rural";"1100130"
"11043202";"Municipal";"E.P.M.E.F. CRISTOVÃO COLOMBO ";"Rural";"1100130"
"11043229";"Municipal";"EMEF HERMINIA CASTOLDI DE OLIVEIRA ";"Rural";"1100130"
"11044675";"Municipal";"E.M.E.F.R. ANITA MALFATTI ";"Rural";"1100130"
"11044683";"Municipal";"E.M.E.F.R. CECÍLIA MEIRELES ";"Rural";"1100130"
"11044691";"Municipal";"E.M.E.F.R. GREGÓRIO DE MATOS ";"Rural";"1100130"
"11046112";"Municipal";"E.M.E.F.R. AUGUSTO DE CAMPOS ";"Rural";"1100130"
"11047100";"Municipal";"E.M.E.F.R. ANA CRISTINA CÉSAR ";"Rural";"1100130"
"11047569";"Municipal";"EPMEFM JOAO PAULO II ";"Rural";"1100130"
"11047623";"Municipal";"E.M.E.F.R. JUSCELINO KUBTISCHEK DE OLIVEIRA ";"Rural";"1100130"
"11047631";"Municipal";"EPMEFM ROBERTO MARINHO ";"Rural";"1100130"
"11047704";"Municipal";"EMEF AMIGOS DO CAMPO ";"Rural";"1100130"
"11054204";"Municipal";"EPMEF. ANTONIO FRANCISCO LISBOA ";"Rural";"1100130"
"11069805";"Municipal";"EMEFR MÁRCIA LIMA JUAZEIRO ";"Rural";"1100130"
"11070803";"Municipal";"EMEFR PEDRO ÁLVARES CABRAL ";"Rural";"1100130"
"11008008";"Estadual";"EEEF ALBERTO NEPOMUCENO ";"Urbana";"1100130"
"11009080";"Estadual";"EEEFM JOAQUIM PEREIRA DA ROCHA ";"Urbana";"1100130"
"11037393";"Estadual";"EMEF AYRTON SENNA.ADMIN.SEDUC-RO ";"Urbana";"1100130"
"11048018";"Estadual";"EEEF PROFª MARIA CONCEIÇÃO DE SOUZA ";"Urbana";"1100130"
"11049812";"Estadual";"EEEM VALDOMIRO FRANCISCO DE OLIVEIRA ";"Urbana";"1100130"
"11008148";"Municipal";"EMEIEF BOM FUTURO ";"Urbana";"1100130"
"11008598";"Municipal";"EMEF JOVINA DE CARVALHO RIBEIRO ";"Urbana";"1100130"
"11009110";"Municipal";"EMEFEI CRIANCA FELIZ ";"Urbana";"1100130"
"11047585";"Municipal";"EMEIEF MADRE CARMELA DE JESUS ";"Urbana";"1100130"
"11044730";"Particular";"EPEIF MUNDO DA CRIANÇA ";"Urbana";"1100130"
"11021438";"Municipal";"EMEF ALMEIDA JUNIOR ";"Rural";"1100148"
"11021446";"Municipal";"EMEFM AMADEU AMARAL ";"Rural";"1100148"
"11021462";"Municipal";"EMEF ANA NERI EXTENSAO ";"Rural";"1100148"
"11021535";"Municipal";"EMEF BASILIO DA GAMA ";"Rural";"1100148"
"11021551";"Municipal";"EMEF CAMILO CASTELO BRANCO ";"Rural";"1100148"
"11021578";"Municipal";"EMEF CARAMURU ";"Rural";"1100148"
"11021586";"Municipal";"EMEF CARLOS CHAGAS ";"Rural";"1100148"
"11021616";"Municipal";"EMEF CASTRO ALVES ";"Rural";"1100148"
"11021632";"Municipal";"EMEF CORA CORALINA ";"Rural";"1100148"
"11021667";"Municipal";"EMEF D JOAO VI ";"Rural";"1100148"
"11021691";"Municipal";"EMEF DUQUE ESTRADA ";"Rural";"1100148"
"11021705";"Municipal";"EMEF EMILIO RIBAS ";"Rural";"1100148"
"11021748";"Municipal";"EMEF FRANCISCO BRAGA ";"Rural";"1100148"
"11021764";"Municipal";"EMEFM GONCALVES DIAS ";"Rural";"1100148"
"11021829";"Municipal";"EMEF JOAQUIM NABUCO EXTENSAO ";"Rural";"1100148"
"11021837";"Municipal";"EMEF JOAQUIM NABUCO ";"Rural";"1100148"
"11021861";"Municipal";"EMEF LUIZ ANTONIO PEDRO ";"Rural";"1100148"
"11021870";"Municipal";"EMEF LUIZ GUIMARAES ";"Rural";"1100148"
"11021896";"Municipal";"EMEF MANI ";"Rural";"1100148"
"11021918";"Municipal";"EMEIFM MARECHAL HERMES DA FONSECA ";"Rural";"1100148"
"11021942";"Municipal";"EMEF MARIO RANGEL ";"Rural";"1100148"
"11021969";"Municipal";"EMEF MONTEIRO LOBATO ";"Rural";"1100148"
"11021977";"Municipal";"EMEF MONTE ALVERNE ";"Rural";"1100148"
"11022027";"Municipal";"EMEF PE FEIJÓ ";"Rural";"1100148"
"11022035";"Municipal";"EMEF PEDRO AMERICO ";"Rural";"1100148"
"11022086";"Municipal";"EMEF RAIMUNDO CORREIA ";"Rural";"1100148"
"11022108";"Municipal";"EMEFM SAGRADA FAMILIA ";"Rural";"1100148"
"11022116";"Municipal";"EMEF SANTA LUZIA ";"Rural";"1100148"
"11022167";"Municipal";"EMEFM TOME DE SOUZA ";"Rural";"1100148"
"11022175";"Municipal";"EMEF UIRAPURU ";"Rural";"1100148"
"11038292";"Municipal";"EMEF LEONARDO DA VINCI ";"Rural";"1100148"
"11038560";"Municipal";"EMEF CARLOS CHAGAS EXTENSAO ";"Rural";"1100148"
"11039256";"Municipal";"EMEF JOSE BONIFACIO ";"Rural";"1100148"
"11044497";"Municipal";"EMEF EMÍLIA FERREIRO ";"Rural";"1100148"
"11045345";"Municipal";"EMEF MARIA APARECIDA VILA PIRES FARIAS ";"Rural";"1100148"
"11059800";"Municipal";"EMEF NOSSA SENHORA DAS GRAÇAS ";"Rural";"1100148"
"11022060";"Estadual";"EEEF PROF ABILIO NETTO BORGES ";"Urbana";"1100148"
"11022205";"Estadual";"EEEF ROCHA POMBO ";"Urbana";"1100148"
"11022221";"Estadual";"EEEFM AURELIO BUARQUE DE HOLANDA FERREIRA ";"Urbana";"1100148"
"11022230";"Estadual";"EEEF ALEXANDRE DE GUSMÃO ";"Urbana";"1100148"
"11038624";"Municipal";"EMEF MACHADO DE ASSIS ";"Urbana";"1100148"
"11013842";"Municipal";"EMEF COSME E DAMIAO ";"Rural";"1100155"
"11014946";"Municipal";"EMEF RAQUEL DE QUEIROZ ";"Rural";"1100155"
"11014997";"Municipal";"EMEF RIO GUAPORE ";"Rural";"1100155"
"11015020";"Municipal";"EMEF RIO JARU ";"Rural";"1100155"
"11015594";"Municipal";"EMEF VITORIA REGIA ";"Rural";"1100155"
"11016280";"Municipal";"EMEF 22 DE ABRIL ";"Rural";"1100155"
"11016299";"Municipal";"EMEF 22 DE DEZEMBRO ";"Rural";"1100155"
"11016329";"Municipal";"EMEF 28 DE NOVEMBRO ";"Rural";"1100155"
"11016361";"Municipal";"EMEF ADEMAR DA COSTA SALES ";"Rural";"1100155"
"11016493";"Municipal";"EMEF AUGUSTO DOS ANJOS ";"Rural";"1100155"
"11016574";"Municipal";"EMEF BRASILIA ";"Rural";"1100155"
"11016663";"Municipal";"EMEF CRISTOVAO COLOMBO ";"Rural";"1100155"
"11016949";"Municipal";"EMEF GOIANIA ";"Rural";"1100155"
"11017066";"Municipal";"EMEF LUIZ DE CAMOES ";"Rural";"1100155"
"11017104";"Municipal";"EMEF MANOEL SANTOS ";"Rural";"1100155"
"11017112";"Municipal";"EMEF MARACATIARA ";"Rural";"1100155"
"11017244";"Municipal";"EMEF NOVO ESTADO ";"Rural";"1100155"
"11017376";"Municipal";"EMEF PINHEIRO MACHADO ";"Rural";"1100155"
"11017538";"Municipal";"EMEF SANTA FILOMENA ";"Rural";"1100155"
"11017716";"Municipal";"EMEF VASCO DA GAMA ";"Rural";"1100155"
"11037741";"Particular";"ESCOLA PEQUENO PARAISO ";"Rural";"1100155"
"11016507";"Estadual";"EEEFM AURELIO BUARQUE DE HOLANDA FERREIRA ";"Urbana";"1100155"
"11016973";"Estadual";"EEEFM DR. HORÁCIO CARELLI MENDES ";"Urbana";"1100155"
"11017023";"Estadual";"EEEF JOAQUIM NABUCO ";"Urbana";"1100155"
"11017201";"Estadual";"EEEFM MONTEIRO LOBAT0 ";"Urbana";"1100155"
"11017422";"Estadual";"EEEFM MARIA DE MATOS E SILVA ";"Urbana";"1100155"
"11017430";"Estadual";"EEEF PROFª MARGARIDA CUSTODIO DE SOUZA ";"Urbana";"1100155"
"11017775";"Estadual";"EEEFM 28 DE NOVEMBRO ";"Urbana";"1100155"
"11017791";"Estadual";"EEEFM JOAQUIM DE LIMA AVELINO ";"Urbana";"1100155"
"11016558";"Municipal";"EMEF BENJAMIN CONSTANT ";"Urbana";"1100155"
"11016817";"Municipal";"EMEF FERNANDO DE AZEVEDO ";"Urbana";"1100155"
"11040432";"Municipal";"EMEIEF RONDOMINAS ";"Urbana";"1100155"
"11050004";"Municipal";"EMEIEF EDNA CARIOCA GONZALES ";"Urbana";"1100155"
"11016221";"Particular";"CENTRO EDUCAC ADVENTISTA DE OURO PRETO ";"Urbana";"1100155"
"11016248";"Particular";"EDUCANDARIO CURUMIM SC LTDA ";"Urbana";"1100155"
"11075805";"Particular";"EEIEF GAMALIEL IGREJA EVANGÉLICA ASSEMBLÉIA DE DEUS ";"Urbana";"1100155"
"11031506";"Municipal";"EMEF ÁGUIA DOURADA ";"Rural";"1100189"
"11031514";"Municipal";"EMEF ALTO ITAPORANGA ";"Rural";"1100189"
"11031735";"Municipal";"EMMEF CARLOS DRUMOND DE ANDRADE ";"Rural";"1100189"
"11031883";"Municipal";"EMMEF DOMINICAL VITORIA ";"Rural";"1100189"
"11031980";"Municipal";"EMEF FERREIRA DE CASTRO ";"Rural";"1100189"
"11031999";"Municipal";"EMEF FLAVIO DA SILVA DALTRO ";"Rural";"1100189"
"11032103";"Municipal";"EMEF JARU ";"Rural";"1100189"
"11032820";"Municipal";"EMEF SAO MANUEL ";"Rural";"1100189"
"11032995";"Municipal";"EMEF UNIAO DO CALCARIO ";"Rural";"1100189"
"11033037";"Municipal";"EMEF VINICIUS DE MORAIS ";"Rural";"1100189"
"11033134";"Municipal";"EMEF FRANCISCO ORELANA ";"Rural";"1100189"
"11042621";"Municipal";"EMEIEF PROF EMANUEL OSVALDO MOREIRA ";"Rural";"1100189"
"11048026";"Municipal";"EMEF LUIZ CABRAL DE SOUZA ";"Rural";"1100189"
"11031549";"Estadual";"EEEF ANISIO SERRAO DE CARVALHO ";"Urbana";"1100189"
"11031700";"Estadual";"EEEF BOM SUCESSO ";"Urbana";"1100189"
"11032030";"Estadual";"EEEF FREI SILVESTRE BIZZOTTO ";"Urbana";"1100189"
"11032260";"Estadual";"EEEFM MARECHAL CORDEIRO DE FARIAS ";"Urbana";"1100189"
"11032510";"Estadual";"EEEFM ORLANDO BUENO DA SILVA ";"Urbana";"1100189"
"11032774";"Estadual";"EEEF SANDOVAL MEIRA ";"Urbana";"1100189"
"11033070";"Estadual";"EEEFM RAIMUNDO EUCLIDES BARBOSA ";"Urbana";"1100189"
"11037334";"Estadual";"EEEFM PROF VALDIR MONFREDINHO ";"Urbana";"1100189"
"11032308";"Municipal";"EMEF MARIA CONCEICAO R. A. CRIVELLI ";"Urbana";"1100189"
"11032375";"Municipal";"EMEIEF NAIR BARROS ";"Urbana";"1100189"
"11032642";"Municipal";"EMEIEF PROFESSORA LAIRCE SANTIAGO MAINA ";"Urbana";"1100189"
"11031433";"Particular";"CENTRO EDUCACIONAL PROFESSOR PAULO FREIRE ";"Urbana";"1100189"
"11038500";"Particular";"COOPERATIVA EDUCACIONAL DECISÃO ";"Urbana";"1100189"
"11040009";"Particular";"CENTRO EDUCACIONAL DE EDUCAÇÃO INFANTIL E FUNDAMENTAL ABC ";"Urbana";"1100189"
"11000457";"Estadual";"EEEF PROFESSORA ANTONIA VIEIRA FROTA ";"Rural";"1100205"
"11000910";"Estadual";"E.E.E.F.SANTA MARCELINA MARCELLO CÂNDIA ";"Rural";"1100205"
"11001810";"Estadual";"EEEF. GOV. PAULO NUNES LEAL ";"Rural";"1100205"
"11001909";"Estadual";"EEEF PRINCESA IZABEL ";"Rural";"1100205"
"11003413";"Estadual";"EEEFM GENERAL OSORIO ";"Rural";"1100205"
"11040629";"Estadual";"EEEFM JAYME PEIXOTO DE ALENCAR ";"Rural";"1100205"
"11040637";"Estadual";"EEEF SANTA MARIA PIN KAXARARÍ ";"Rural";"1100205"
"11041773";"Estadual";"EEEF FLORESTA MAIA ";"Rural";"1100205"
"11042923";"Estadual";"EEEF PIN KAPIPUNA ";"Rural";"1100205"
"11045108";"Estadual";"EEEF KURANA KAXARARÍ ";"Rural";"1100205"
"11045922";"Estadual";"EEEF KAIBU - I ";"Rural";"1100205"
"11052201";"Estadual";"EEEF INDÍGENA ABIYA ";"Rural";"1100205"
"11000341";"Municipal";"EMEF MAL DEODORO DA FONSECA ";"Rural";"1100205"
"11000368";"Municipal";"EMEFM 13 DE MAIO ";"Rural";"1100205"
"11000449";"Municipal";"EMEF ANIBAL MARTINS ";"Rural";"1100205"
"11000465";"Municipal";"EMEF ANTONIO AUGUSTO VASCONCELOS ";"Rural";"1100205"
"11000546";"Municipal";"EMEF BAIXA VERDE ";"Rural";"1100205"
"11000562";"Municipal";"EMEF BARAO DO RIO BRANCO ";"Rural";"1100205"
"11000635";"Municipal";"EMEF BOHEMUNDO ALVARES ALFONSO ";"Rural";"1100205"
"11000864";"Municipal";"EMEF DEIGMAR MORAES DE SOUZA ";"Rural";"1100205"
"11000872";"Municipal";"EMEF DOMINGOS SAVIO ";"Rural";"1100205"
"11000899";"Municipal";"EMEF DR JOAO FERNANDES ";"Rural";"1100205"
"11000945";"Municipal";"EMEF DR RENATO MEDEIROS ";"Rural";"1100205"
"11001011";"Municipal";"EMEF ERMELINDO MONTEIRO BRASIL ";"Rural";"1100205"
"11001070";"Municipal";"EMEF FRANCISCO BRAGA ";"Rural";"1100205"
"11001100";"Municipal";"EMEF GEDOCY RUAS WOLFF ";"Rural";"1100205"
"11001151";"Municipal";"EMEF HEITOR VILA LOBOS ";"Rural";"1100205"
"11001186";"Municipal";"EMEFM HENRIQUE DIAS ";"Rural";"1100205"
"11001208";"Municipal";"EMEF IOLANDA LIMA ";"Rural";"1100205"
"11001216";"Municipal";"EMEF IRMA HELENA FALCAO ";"Rural";"1100205"
"11001224";"Municipal";"EMEF ERIALDO GOMES DO CARMO ";"Rural";"1100205"
"11001267";"Municipal";"EMEF JOAO AFRO VIEIRA ";"Rural";"1100205"
"11001313";"Municipal";"EMEF JOSE A DA SILVA ";"Rural";"1100205"
"11001348";"Municipal";"EMEF JOSE FERREIRA ";"Rural";"1100205"
"11001399";"Municipal";"EMEF LEOCADIO PARDO ";"Rural";"1100205"
"11001445";"Municipal";"EMEF MANOEL GRANGEIRO ";"Rural";"1100205"
"11001461";"Municipal";"EMEF MANOEL PEDRO PEREIRA ";"Rural";"1100205"
"11001500";"Municipal";"EMEF MARIA A. QUEIROZ DE OLIVEIRA ";"Rural";"1100205"
"11001534";"Municipal";"EMEF MARIA DA CRUZ MARCENA ";"Rural";"1100205"
"11001569";"Municipal";"EMEF ODILIA PEREIRA OLIVEIRA ";"Rural";"1100205"
"11001585";"Municipal";"EMEF MENINO JESUS ";"Rural";"1100205"
"11001607";"Municipal";"EMEF MORVAN FREIRE BRASIL ";"Rural";"1100205"
"11001798";"Municipal";"EMEF PADRE JOSE DE ANCHIETA ";"Rural";"1100205"
"11001917";"Municipal";"EMEF PROF ANTONIO DOS SANTOS ";"Rural";"1100205"
"11001950";"Municipal";"E.M.E.F PROFª. MARIA DO CARMO RIBEIRO ";"Rural";"1100205"
"11002026";"Municipal";"EMEF PROF ALZIRA FALCAO ";"Rural";"1100205"
"11002042";"Municipal";"EMEF PROF MARIA A. QUEIROZ ";"Rural";"1100205"
"11002182";"Municipal";"EMEF SANTO ANTONIO I ";"Rural";"1100205"
"11002204";"Municipal";"EMEF SAO CARLOS ";"Rural";"1100205"
"11002247";"Municipal";"EMEF SAO JOSE ";"Rural";"1100205"
"11002263";"Municipal";"EMEF SAO LUIZ GONZAGA ";"Rural";"1100205"
"11002395";"Municipal";"EMEF UBIRAJARA ";"Rural";"1100205"
"11002409";"Municipal";"EMEF UNIAO ";"Rural";"1100205"
"11002425";"Municipal";"EMEF VALE DO JAMARI ";"Rural";"1100205"
"11002433";"Municipal";"EMEF VIDAL DE NEGREIROS ";"Rural";"1100205"
"11002450";"Municipal";"EMEF VISCONDE DE MAUA ";"Rural";"1100205"
"11003308";"Municipal";"EMEF MARECHAL RONDON ";"Rural";"1100205"
"11003324";"Municipal";"EMEF STA JULIA ";"Rural";"1100205"
"11003359";"Municipal";"EMEF AQUILES CHAVES PARAGUASSU ";"Rural";"1100205"
"11003367";"Municipal";"EMEF CASTRO ALVES ";"Rural";"1100205"
"11003383";"Municipal";"EMEF DRA ANA ADELAIDE GRANGEIRO ";"Rural";"1100205"
"11003391";"Municipal";"EMEF FLORIANO PEIXOTO ";"Rural";"1100205"
"11003456";"Municipal";"EMEF JAIME DE ALENCAR ";"Rural";"1100205"
"11003464";"Municipal";"EMEF JOAO DE BARROS GOUVEIA ";"Rural";"1100205"
"11003472";"Municipal";"EMEF JOAQUIM GONCALVES DE BARROS ";"Rural";"1100205"
"11003480";"Municipal";"EMEF JOSE FELICIO DA COSTA ";"Rural";"1100205"
"11003499";"Municipal";"EMEF JOSIAS FERREIRA DO NASCIMENTO ";"Rural";"1100205"
"11003529";"Municipal";"EMEF MONTE HOREB ";"Rural";"1100205"
"11003537";"Municipal";"EMEF NOSSA SRA APARECIDA ";"Rural";"1100205"
"11003553";"Municipal";"EMEF PE BARTOLOMEU RODRIGUES ";"Rural";"1100205"
"11003561";"Municipal";"EMEF PE FRANCISCO JOSE PUCCI ";"Rural";"1100205"
"11003626";"Municipal";"EMEF SANTA ISABEL ";"Rural";"1100205"
"11003634";"Municipal";"EMEF SANTA LUZIA ";"Rural";"1100205"
"11003642";"Municipal";"EMEF SANTA ROSA ";"Rural";"1100205"
"11003669";"Municipal";"EMEF VALDECI TEIXEIRA LIMA ";"Rural";"1100205"
"11003677";"Municipal";"EMEF 04 DE AGOSTO ";"Rural";"1100205"
"11003693";"Municipal";"EMEF CORA CORALINA ";"Rural";"1100205"
"11003774";"Municipal";"EMEF OLYMPIA SALVATORE ";"Rural";"1100205"
"11037539";"Municipal";"EMEF PROGRESSO ";"Rural";"1100205"
"11037563";"Municipal";"EMEF FREDERICO SIMON CAMELO ";"Rural";"1100205"
"11037580";"Municipal";"EMEF JOSE RODRIGUES ";"Rural";"1100205"
"11037652";"Municipal";"EMEF NOSSA SENHORA DE NAZARE ";"Rural";"1100205"
"11037725";"Municipal";"EMEF TANCREDO NEVES ";"Rural";"1100205"
"11037750";"Municipal";"EMEF NILO PEÇANHA ";"Rural";"1100205"
"11037814";"Municipal";"EMEF AMAZONAS ";"Rural";"1100205"
"11037881";"Municipal";"EMEIEF JOAQUIM VICENTE RONDON ";"Rural";"1100205"
"11038039";"Municipal";"EMEF UNIAO DA VITORIA ";"Rural";"1100205"
"11040440";"Municipal";"EMEF VISTA ALEGRE ";"Rural";"1100205"
"11040475";"Municipal";"EMEF MENINO JESUS ";"Rural";"1100205"
"11040483";"Municipal";"EMEF BOA ESPERANCA ";"Rural";"1100205"
"11040491";"Municipal";"EMEF VITORIA REGIA ";"Rural";"1100205"
"11040505";"Municipal";"EMEF NOSSA SENHORA APARECIDA ";"Rural";"1100205"
"11040513";"Municipal";"EMEF MARIA DE LOURDES BEZERRA ";"Rural";"1100205"
"11040521";"Municipal";"EMEF ANGICO ";"Rural";"1100205"
"11040530";"Municipal";"EMEF PROF PEDRO TAVARES BATALHA ";"Rural";"1100205"
"11040548";"Municipal";"EMEF RIO VERDE ";"Rural";"1100205"
"11040556";"Municipal";"EMEF PROF MARIA JACIRA FEITOSA DE CARVALHO ";"Rural";"1100205"
"11040580";"Municipal";"EMEF COM FE EM DEUS ";"Rural";"1100205"
"11040610";"Municipal";"EMEF NOVO ORIENTE ";"Rural";"1100205"
"11041218";"Municipal";"EMEF MARINHA ROCHA ";"Rural";"1100205"
"11041765";"Municipal";"EMEF NOVA ESPERANÇA ";"Rural";"1100205"
"11042788";"Municipal";"EMEF SAO FRANCISCO ";"Rural";"1100205"
"11043881";"Municipal";"EMEF PAU BRASIL ";"Rural";"1100205"
"11045809";"Municipal";"EMEF FRANCISCO JOSÉ CHIQUILITO COIMBRA ERSE ";"Rural";"1100205"
"11045825";"Municipal";"EMEF JOSE DE FREITAS ";"Rural";"1100205"
"11045868";"Municipal";"EMEF JERUSALEM DA AMAZONIA ";"Rural";"1100205"
"11045876";"Municipal";"EMEF ERCILIA ABIGAIR ";"Rural";"1100205"
"11045884";"Municipal";"EMEF ERNANDES CORREIA COUTINHO ";"Rural";"1100205"
"11045892";"Municipal";"EMEF 03 DE DEZEMBRO ";"Rural";"1100205"
"11046562";"Municipal";"EMEF GONÇALO CRISPIM FERREIRA ";"Rural";"1100205"
"11046570";"Municipal";"EMEF JOSÉ GERALDO PEREIRA MIRANDA ";"Rural";"1100205"
"11046589";"Municipal";"EMEF BEM AVENTURANÇA ";"Rural";"1100205"
"11046759";"Municipal";"EMEF MARCO AZUL ";"Rural";"1100205"
"11047690";"Municipal";"EMEF FRANCISCO SALES DE OLIVEIRA ";"Rural";"1100205"
"11047780";"Municipal";"EMEIEF MARIA CASAROTO ABATI ";"Rural";"1100205"
"11047836";"Municipal";"EMEF FLOR DO AMAZONAS ";"Rural";"1100205"
"11048336";"Municipal";"EMEF RENATA AMANDA ";"Rural";"1100205"
"11000201";"Estadual";"EEEF PROF HERBERT DE ALENCAR ";"Urbana";"1100205"
"11000260";"Estadual";"EEEFM TIRADENTES ";"Urbana";"1100205"
"11000295";"Estadual";"EEEF SANTA MARCELINA ";"Urbana";"1100205"
"11000317";"Estadual";"EEEFM JOSE OTINO DE FREITAS ";"Urbana";"1100205"
"11000376";"Estadual";"EEEF 21 DE ABRIL ";"Urbana";"1100205"
"11000384";"Estadual";"EEEFM 4 DE JANEIRO ";"Urbana";"1100205"
"11000554";"Estadual";"EEEFM. BANDEIRANTES ";"Urbana";"1100205"
"11000597";"Estadual";"EEEF BELA VISTA ";"Urbana";"1100205"
"11000651";"Estadual";"EEEF BOM JESUS ";"Urbana";"1100205"
"11000678";"Estadual";"EEEFM BRASILIA ";"Urbana";"1100205"
"11000708";"Estadual";"EEEFM CAP CLAUDIO MANOEL DA COSTA ";"Urbana";"1100205"
"11000848";"Estadual";"EEEFM DOM PEDRO I ";"Urbana";"1100205"
"11000856";"Estadual";"EEEFM PROFESSOR DANIEL NERI DA SILVA ";"Urbana";"1100205"
"11000937";"Estadual";"EEEFM DR OSVALDO PIANA ";"Urbana";"1100205"
"11000970";"Estadual";"DUQUE DE CAXIAS ";"Urbana";"1100205"
"11001046";"Estadual";"EEEFM ESTUDO E TRABALHO ";"Urbana";"1100205"
"11001097";"Estadual";"EEEF FRANKLIN ROOSEVELT ";"Urbana";"1100205"
"11001119";"Estadual";"EEEFM GOV ARAUJO LIMA ";"Urbana";"1100205"
"11001135";"Estadual";"EEEFM GOV PETRONIO BARCELOS ";"Urbana";"1100205"
"11001143";"Estadual";"EEEFM GOV JESUS BURLAMAQUI HOSANNAH ";"Urbana";"1100205"
"11001160";"Estadual";"EEEF HEITOR VILLA LOBOS ";"Urbana";"1100205"
"11001178";"Estadual";"EEEF HELIO NEVES BOTELHO ";"Urbana";"1100205"
"11001240";"Estadual";"EEEF JANIO DA SILVA QUADROS ";"Urbana";"1100205"
"11001283";"Estadual";"EEEFM JOHN KENNEDY ";"Urbana";"1100205"
"11001305";"Estadual";"EEEFM JORGE TEIXEIRA DE OLIVEIRA ";"Urbana";"1100205"
"11001364";"Estadual";"EEEFM JUSCELINO KUBITSCHEK DE OLIVEIRA ";"Urbana";"1100205"
"11001410";"Estadual";"EEEFM MANAUS ";"Urbana";"1100205"
"11001496";"Estadual";"EEEFM MARCOS DE BARROS FREIRE ";"Urbana";"1100205"
"11001526";"Estadual";"EEEF MARIA CARMOSINA PINHEIRO ";"Urbana";"1100205"
"11001550";"Estadual";"EEEF MARIANA ";"Urbana";"1100205"
"11001640";"Estadual";"EEEFM MURILO BRAGA ";"Urbana";"1100205"
"11001666";"Estadual";"EEEF NAÇOES UNIDAS ";"Urbana";"1100205"
"11001712";"Estadual";"EEEF NOSSA SENHORA DAS GRACAS ";"Urbana";"1100205"
"11001844";"Estadual";"EEEF PE MARIO CASTAGNA ";"Urbana";"1100205"
"11001887";"Estadual";"EEEFM PRES TANCREDO DE ALMEIDA NEVES ";"Urbana";"1100205"
"11001992";"Estadual";"EEEF PROF ROBERTO DUARTE PIRES ";"Urbana";"1100205"
"11002000";"Estadual";"EEEF PROF ELOISA BENTES RAMOS ";"Urbana";"1100205"
"11002018";"Estadual";"EEEFM PROF FLORA CALHEIROS COTRIN ";"Urbana";"1100205"
"11002123";"Estadual";"EEEFM RISOLETA NEVES ";"Urbana";"1100205"
"11002158";"Estadual";"EEEF SAO FRANCISCO DE ASSIS ";"Urbana";"1100205"
"11002166";"Estadual";"EEEF SAMARITANA ";"Urbana";"1100205"
"11002255";"Estadual";"EEEFM SAO LUIZ ";"Urbana";"1100205"
"11002301";"Estadual";"EEEF SAO SEBASTIAO I ";"Urbana";"1100205"
"11002328";"Estadual";"EEEF SEBASTIANA LIMA DE OLIVEIRA ";"Urbana";"1100205"
"11002441";"Estadual";"EEEF CORONEL CARLOS ALUYSIO WEBER ";"Urbana";"1100205"
"11002468";"Estadual";"EEEFM BARAO DO SOLIMOES ";"Urbana";"1100205"
"11002476";"Estadual";"EEEFM GETULIO VARGAS ";"Urbana";"1100205"
"11002484";"Estadual";"EEEM MAJOR GUAPINDAIA ";"Urbana";"1100205"
"11002506";"Estadual";"EEEFM MARECHAL CASTELO BRANCO ";"Urbana";"1100205"
"11002514";"Estadual";"EEEFM PROF. ORLANDO FREIRE ";"Urbana";"1100205"
"11002522";"Estadual";"EEEFM PROF EDUARDO LIMA E SILVA ";"Urbana";"1100205"
"11002549";"Estadual";"EEEFM RIO BRANCO ";"Urbana";"1100205"
"11003065";"Estadual";"IEE CARMELA DUTRA ";"Urbana";"1100205"
"11003154";"Estadual";"EEEF BRANCA DE NEVE ";"Urbana";"1100205"
"11003162";"Estadual";"EEEF CASA DE DAVI ";"Urbana";"1100205"
"11003197";"Estadual";"EEEF MUNDO MAGICO ";"Urbana";"1100205"
"11003200";"Estadual";"EEEF NOSSA SENHORA DO AMPARO ";"Urbana";"1100205"
"11003812";"Estadual";"EEEFM MARIA NAZARE SANTOS ";"Urbana";"1100205"
"11037598";"Estadual";"EEEF SANTA CLARA DE ASSIS ";"Urbana";"1100205"
"11037903";"Estadual";"CENTRO EDUCACIONAL MARIA DE NAZARE ";"Urbana";"1100205"
"11038063";"Estadual";"EEEFM ULISSES GUIMARAES ";"Urbana";"1100205"
"11040793";"Estadual";"EEEB PROF JOAO BENTO DA COSTA ";"Urbana";"1100205"
